x,y,z
1.723586,-2.725275,0.546474
2.026757,-3.003093,0.22954899999999998
2.375812,-1.944636,0.300065
2.895066,-1.063346,0.305768
2.898241,-1.351864,0.260226
2.7357139999999998,-0.579755,-0.07732
2.8848990000000003,-0.175456,-0.345988
2.487484,-1.334745,-0.200932
2.321843,-1.994982,0.150202
1.820713,-2.133754,0.655353
1.43052,-2.252878,0.946541
1.042665,-2.417561,0.907723
0.7085020000000001,-2.607584,0.765696
0.482178,-2.307941,0.6205890000000001
0.20210999999999998,-1.428426,0.43163500000000005
-0.076776,-0.767161,0.47477299999999995
-0.486605,-0.174044,0.6239060000000001
-1.00548,0.7002010000000001,0.627707
-1.659991,1.907727,0.520107
-2.240906,2.090487,0.34169499999999997
-1.204947,0.185391,0.338554
-0.079473,-0.979964,0.148151
1.266303,-0.698735,0.5802069999999999
0.316729,0.533683,0.6307470000000001
-0.147213,-0.562162,0.685526
-0.746134,0.326018,0.470833
-2.263191,4.222090000000001,-0.167529
1.6356030000000001,-3.153651,-1.205476
1.0818459999999999,1.287524,-1.268446
-0.048682,1.518838,-1.124952
-1.207703,3.153911,-0.356409
-0.749797,3.238124,-1.032708
-0.790015,2.380092,-2.206933
-0.755435,4.299501,-0.852509
-0.76598,4.261997,0.275507
-1.289269,3.2269740000000002,-0.175475
-1.58869,1.375866,0.264913
-1.680518,0.035554,0.12712
-1.689445,-1.027454,0.100646
-1.39721,0.012809000000000001,-0.024696
-0.860087,1.86195,-0.179274
-0.779875,2.050703,-0.032609
-1.021551,1.252326,-0.2341
-1.092019,0.39874299999999996,-0.36489
-1.169936,0.546353,-0.447876
-1.170459,0.753627,-0.599833
-0.906321,0.715064,-0.775263
-0.392568,0.584464,-0.795008
0.010845,0.774159,-0.631132
0.015421,0.28467,-0.237367
-0.167707,-0.075833,0.031007999999999997
-0.011922,0.17616199999999999,0.280668
0.44109,0.558192,0.5215569999999999
0.8779299999999999,-1.490711,0.503733
1.530969,-2.791011,0.370023
2.3878060000000003,-3.363306,0.48676899999999995
2.270426,-2.291741,0.61383
2.322087,-1.15785,0.459983
2.535472,-1.423727,0.430835
2.500484,-2.052476,-0.011915
2.4028240000000003,-0.908806,-0.882528
2.61694,-1.542934,-0.7296
2.744732,-1.341889,-0.235447
2.1588220000000002,-1.464894,0.39621
1.6308559999999999,-2.472353,0.78051
1.1931459999999998,-2.992884,0.796279
0.891091,-2.563628,0.5383140000000001
0.782522,-2.224891,0.10555999999999999
0.419404,-1.453052,0.0091
0.056278999999999996,-0.687476,0.146587
-0.279517,-0.090951,0.444716
-0.800182,0.637296,0.46364700000000003
-1.499254,1.862284,0.556539
-2.159937,2.6014,0.642844
-1.814965,1.0266540000000002,0.41119399999999995
-0.17972,-0.303937,0.341
1.35239,-0.919064,0.194394
0.24339699999999997,-0.255929,0.48917200000000005
-0.274412,-0.62358,0.437957
-1.194704,1.082041,0.141991
0.552628,2.001369,-0.305249
2.37079,-0.324107,-0.288501
-0.502758,1.516765,-0.745698
-0.599577,2.884646,-0.146718
-0.06018,4.916913,-1.341963
-0.205484,3.8084839999999995,-2.410848
-1.579278,2.531367,-2.588655
-0.987449,3.867742,0.494516
-1.240969,3.006383,-0.46221
-1.665151,1.2202680000000001,-0.448997
-1.707898,0.079476,0.09055
-1.900899,-0.226171,0.23594
-1.980422,-0.372825,0.216344
-1.646303,-0.050434,0.023849000000000002
-1.083583,1.0298180000000001,0.0531
-1.118117,1.7485119999999998,-0.091203
-1.104701,1.130666,-0.372329
-0.864493,0.628336,-0.4341
-1.105358,0.7640359999999999,-0.594054
-1.339785,1.101227,-0.798017
-0.943631,0.394913,-0.865916
-0.225673,0.26834,-0.737893
-0.002068,0.498468,-0.406545
-0.098454,0.25148000000000004,-0.09605
-0.046559,0.16937,0.145836
0.279084,0.073183,0.474042
0.762501,-0.907154,0.6581359999999999
1.1018370000000002,-2.46199,0.514016
1.736533,-4.210995,0.452324
2.203839,-3.023771,0.452999
2.524754,-1.533011,0.33155300000000004
2.6492869999999997,-1.156097,0.538107
2.5853349999999997,-1.134709,0.306897
2.4705150000000002,-0.505428,-0.583472
2.3330189999999997,-1.504079,-1.140765
2.357817,-3.323418,-0.402256
2.2923419999999997,-1.880905,0.42010600000000003
1.647922,-1.814697,1.203868
0.993351,-2.767398,1.32443
0.74565,-3.20903,1.158759
0.458503,-3.082238,0.603252
0.196166,-2.248879,0.220065
-0.243747,-1.43007,0.165736
-0.427787,-0.613263,0.389867
-0.786941,0.083069,0.524267
-1.280938,1.0498370000000001,0.545215
-1.837199,2.194618,0.592205
-1.895653,1.789827,0.37333
-1.040999,0.30854299999999996,0.303218
0.785144,-1.061083,-0.027307
1.1063969999999999,-0.706547,0.5427770000000001
0.044919,-0.381417,0.608653
-0.5927,-0.366132,0.535813
-1.571353,2.749287,-0.08497
1.957036,-1.447884,-0.749289
1.241093,0.129485,-0.585396
-0.704835,1.86074,-0.542455
-0.77277,3.6537260000000003,-0.249329
-0.004681,3.9695940000000003,-1.582851
-0.641756,3.1706220000000003,-2.357533
-1.527359,3.634206,-1.637922
-1.08405,2.759028,-0.013212
-1.607379,1.076023,-0.390725
-1.821875,0.58273,0.078427
-1.873673,0.225045,0.327419
-1.916058,0.096119,0.371085
-1.88766,0.444508,0.335586
-1.442247,0.809254,0.110699
-1.184405,0.856748,-0.001861
-1.212059,0.789967,-0.326708
-1.157439,0.620204,-0.544026
-0.988975,0.570719,-0.569492
-1.272408,0.828678,-0.630554
-1.131995,0.521189,-0.846028
-0.643168,0.292717,-0.877572
-0.325941,0.561433,-0.686626
-0.17561,0.18449100000000002,-0.32617
-0.046637,0.065212,-0.179838
0.080432,0.174261,0.144581
0.275506,-0.35557,0.6048899999999999
1.024601,-1.826774,0.7690359999999999
1.385973,-2.75635,0.619996
1.631746,-4.02198,0.693837
2.124192,-2.652984,0.504311
2.642311,-1.741199,0.078404
2.911731,-1.421208,0.275361
2.741089,-0.343236,-0.087203
2.98128,0.631525,-0.569611
2.835169,-0.1452,-0.408335
2.282796,-2.568243,-0.044824
2.100936,-2.798068,0.30991799999999997
1.3829,-2.53755,1.050187
0.9781559999999999,-2.201437,0.9967229999999999
0.8040689999999999,-2.645448,0.829433
0.538909,-2.715173,0.647141
0.281995,-1.881644,0.48297700000000005
-0.03495,-1.120311,0.30994
-0.193118,-0.307599,0.470164
-0.567443,0.35038,0.6183930000000001
-1.12239,1.23448,0.586679
-1.732425,2.258109,0.607811
-2.067315,2.6177740000000003,0.465074
-1.188768,0.773077,0.41268599999999994
0.187443,-0.35812,0.25390100000000004
1.4264370000000002,-0.24212,0.540145
0.32816100000000004,-0.363904,0.512333
-0.163841,-1.080317,0.542929
-1.630528,1.1434520000000001,0.08225
-1.55164,4.091079,-0.520249
3.357243,-2.294235,-0.500212
0.156574,1.9461979999999999,-0.548299
-0.846737,2.384305,-0.015349
-0.765046,3.9031580000000003,-0.294462
-0.251479,2.278717,-1.297195
-0.656741,1.7876299999999998,-2.543875
-1.558283,3.444085,-2.54909
-0.617944,4.733079,0.092198
-1.038294,3.9454830000000003,0.013359000000000001
-1.3231,1.8139310000000002,0.243769
-1.565653,0.163225,0.336057
-1.639128,-1.048577,0.279413
-1.845223,-0.553926,0.101083
-0.931348,0.777541,-0.126044
-0.846855,1.264216,-0.160261
-1.073412,1.352622,-0.227118
-0.806044,1.034186,-0.213092
-0.832751,1.096738,-0.381069
-1.100961,1.246677,-0.614939
-0.98724,0.678365,-0.849494
-0.603575,0.40833800000000003,-0.787715
-0.289701,0.615391,-0.624487
-0.032508,0.290223,-0.250532
0.04411,0.5189560000000001,0.024243
-0.08597,0.47089200000000003,0.43466099999999996
0.25021,0.13275,0.78782
1.013108,-0.746848,0.84555
1.2258,-2.663608,0.743738
1.5205549999999999,-3.978408,0.550929
2.195825,-3.388151,0.208785
2.763146,-1.386041,0.135407
2.718954,-0.883591,0.263709
2.608668,-0.834973,-0.076818
2.759989,-0.278223,-0.908619
2.987772,-0.47376,-1.224039
2.52104,-1.757761,-0.734272
2.39883,-3.00897,0.047348
2.0900819999999998,-2.55427,0.357598
1.295949,-2.048925,0.9442659999999999
0.915093,-2.104876,0.8807889999999999
0.76232,-2.192811,0.36067899999999997
0.494022,-1.744918,0.20761100000000002
0.20954499999999998,-1.003335,0.150195
-0.046651,-0.348152,0.36227800000000004
-0.472323,0.47317,0.46614300000000003
-1.064269,1.406509,0.407401
-1.620703,2.5394650000000003,0.48111099999999996
-1.937897,2.877455,0.415437
-1.203824,0.81971,0.48622600000000005
0.555031,-0.989847,0.20706999999999998
1.4887920000000001,-0.543125,0.370048
0.366064,-0.65095,0.33670500000000003
-0.330959,-0.991432,0.306635
-1.851754,1.378152,-0.075561
-0.307673,2.665652,-0.509737
2.766769,-0.419643,-0.180933
-0.476687,2.256512,-0.344819
-0.836466,2.306464,-0.004497
-0.451597,4.711833,-0.863741
0.056026,3.853538,-1.914499
-0.836735,1.590971,-3.289433
-1.542816,2.7237880000000003,-1.721257
-0.929541,3.8073339999999996,0.36787600000000004
-1.466205,2.625537,0.135974
-1.835387,0.359558,0.48988000000000004
-1.949071,-0.305499,0.6694
-1.916049,-0.347147,0.400492
-1.681658,-0.42263,0.15973900000000002
-1.289192,-0.08164,0.060563
-1.153271,1.201429,-0.176209
-0.980051,1.165096,-0.297798
-0.619623,0.7649630000000001,-0.180468
-0.740328,1.158666,-0.229886
-1.221097,1.149972,-0.568654
-1.184857,0.49751599999999996,-0.739549
-1.203547,0.220275,-0.656003
-0.518022,0.225841,-0.777272
-0.167676,0.387429,-0.465247
0.094844,0.278572,-0.110761
-0.050148,0.158433,0.221665
-0.058198,-0.296902,0.609957
0.7997479999999999,-1.465121,0.8342959999999999
1.036145,-2.683833,0.9048069999999999
1.523227,-3.98419,0.663116
1.9408759999999998,-3.648127,0.17635699999999999
2.482199,-1.393976,-0.03319
2.881664,-0.390628,-0.077619
2.968115,-0.083534,-0.491878
2.816395,0.165694,-1.147009
2.8875900000000003,-0.480633,-1.016429
2.827505,-2.236768,-0.558468
2.3575180000000002,-2.540874,-0.026182
1.8856979999999999,-1.060969,0.323276
1.320015,-1.2435,0.9049440000000001
1.305952,-2.102709,0.800193
1.172139,-2.093317,0.432846
0.7734840000000001,-1.522178,0.208208
0.450269,-0.984468,0.01939
0.122478,-0.474494,0.110451
-0.292942,0.355969,0.316925
-0.860564,1.090733,0.34513299999999997
-1.465816,2.069292,0.444337
-1.726907,2.127768,0.43495600000000006
-0.76832,0.96259,0.344868
0.341302,-0.215198,0.34665100000000004
1.191109,0.652158,0.619599
-0.031222,-0.128233,0.23390999999999998
-0.174523,-1.568335,0.054225
-0.99643,0.650459,-0.25453
-0.797019,2.173469,-0.609738
2.266363,-0.745668,-0.265201
0.160663,2.5729830000000002,-0.11752
-0.718538,1.915282,-0.048042
-0.442786,4.22952,-0.93357
0.010112999999999999,3.5887510000000002,-1.457287
-0.782784,2.83154,-2.416845
-1.197445,2.526997,-2.089271
-0.861309,2.307132,-0.413806
-1.335061,2.4160009999999996,-0.056195
-1.603762,1.8383080000000003,0.520576
-1.737666,0.870029,0.622363
-1.779139,0.153274,0.348459
-1.586401,-0.153294,0.123735
-0.995292,0.197796,-0.009319
-0.665489,1.2721930000000001,0.087748
-0.944771,1.903289,-0.049607
-1.030352,1.386781,-0.279211
-0.843046,0.9646040000000001,-0.359615
-0.980406,1.0511540000000001,-0.572193
-1.08411,1.016199,-0.798267
-0.838805,0.30685300000000004,-0.776417
-0.22821,0.346411,-0.808522
-0.039581,0.606574,-0.498822
-0.009562,0.258918,-0.164881
-0.208832,-0.077249,0.158897
-0.089614,-0.494554,0.517051
0.684751,-0.452857,0.606796
1.437508,-1.446537,0.431729
1.882161,-2.534327,0.348635
2.173139,-2.771024,0.41399600000000003
2.209953,-1.231808,0.409076
2.323783,-1.052233,0.42459600000000003
2.529201,-1.162778,0.18582200000000001
2.977187,-0.220055,-0.988369
3.4287900000000002,-0.256578,-1.569485
3.605168,0.189796,-1.196015
2.630592,-0.674519,-0.524463
1.9659689999999999,-1.0069,0.32055700000000004
1.797032,-1.578087,0.7826489999999999
1.203586,-1.586756,1.066935
0.9045209999999999,-1.126929,0.8869319999999999
0.578801,-1.16874,0.437126
0.261212,-1.015608,0.512691
-0.185443,-0.254267,0.715832
-0.727353,1.250464,0.778485
-1.266526,2.772702,0.72363
-2.161489,3.220291,0.656985
-1.891479,1.878869,0.48326499999999994
0.05994,0.176489,0.673197
1.081787,0.453682,0.531497
-0.425701,-0.059782,0.240682
-0.061384,-1.469905,0.381767
-0.16022,-0.187962,0.629397
-2.071579,3.315403,-0.028308
-1.595781,3.681561,-0.366216
3.4743199999999996,-5.000411,-0.771534
0.002124,4.662344999999999,-1.931939
0.56013,2.40158,-1.820459
0.05605,1.270597,-0.936974
-0.991617,2.204206,-1.200794
-0.782901,2.370551,-1.421739
0.401094,2.348505,-0.665685
-0.876914,5.2909440000000005,-0.128249
-1.130348,3.807615,-0.058684
-1.407271,0.609363,-0.277641
-1.620871,-1.583159,-0.046656
-1.42925,-0.31483,-0.1089
-0.99107,0.402404,-0.031983
-0.674989,0.7155060000000001,-0.017357
-0.628445,0.904689,-0.214896
-0.749384,0.95654,-0.555502
-0.898536,0.510675,-0.813414
-0.901466,0.622223,-1.000516
-0.652643,0.63112,-1.043655
-0.2269,0.49505200000000005,-0.951844
-0.186004,0.45088199999999995,-0.59792
-0.113514,0.261937,-0.297001
-0.277991,0.096944,-0.185775
-0.54927,-0.390216,-0.134703
-0.192465,-0.817238,0.049934
0.384296,-1.828199,0.086237
1.440107,-2.630729,0.330717
2.222223,-2.411619,0.5356569999999999
2.7534240000000003,-2.27457,0.700493
2.797514,-0.864993,0.608196
3.1777130000000002,-0.951801,0.675056
2.664269,-1.177314,0.506184
2.619358,-0.383429,-0.582597
2.905538,-0.113967,-1.083007
2.642171,-0.475015,0.188936
1.843432,-2.234109,0.96114
1.327421,-2.64747,1.416333
0.866258,-2.078688,1.568343
0.629369,-2.29021,1.124716
0.362927,-2.085543,0.789309
-0.101425,-1.632497,0.583591
-0.47592,-1.276946,0.704433
-0.821176,-0.651724,0.7610399999999999
-1.328237,0.337028,0.623772
-1.890549,1.424849,0.535129
-2.445713,1.6777849999999999,0.633476
-0.913167,0.105503,0.620559
1.064929,-1.544241,0.146176
0.590925,-1.349764,0.407535
-0.152426,-1.329856,0.602075
-0.323239,-1.265702,0.69053
-2.034122,3.3039199999999997,0.412077
-1.330346,2.312182,-0.737552
2.738465,-3.422983,-1.403604
0.374253,1.786846,-1.908562
-0.743618,1.782146,-0.299076
-0.462237,3.5593519999999996,-0.35814
-1.050223,3.2605779999999998,-1.587115
-1.505594,2.357185,-2.779138
-0.348998,3.150714,-0.562993
-1.363926,4.800198,0.206538
-1.894209,2.291808,0.316075
-2.366053,-0.883092,0.286938
-2.428493,-1.797634,0.208625
-2.041604,-1.230956,0.151849
-1.684255,0.173988,0.147204
-0.922485,0.903118,0.16547699999999999
-1.181815,1.310098,0.11293800000000001
-1.20706,1.380315,-0.374438
-0.655825,0.817991,-0.620899
-1.100302,0.44229700000000005,-0.855326
-1.273776,0.615056,-1.016993
-0.731936,-0.100679,-0.986653
-0.290903,-0.188739,-0.925776
-0.162165,0.31012,-0.582617
-0.197222,-0.121017,-0.0952
0.160657,-0.349737,0.048598
0.350929,-0.761305,0.508722
0.962065,-1.785751,0.9565469999999999
0.890309,-3.412673,0.813921
1.326829,-4.818376,0.32098000000000004
1.590282,-3.512958,-0.020684
2.219579,-2.112349,-0.242409
2.616853,-0.88199,-0.045726
2.4599759999999997,-0.317249,0.053935000000000004
2.476378,-0.084917,-0.517747
2.6593169999999997,-0.506214,-0.813963
2.1320349999999997,-2.013532,-0.369198
1.9262110000000001,-2.658348,0.155756
1.520504,-2.62738,0.488304
0.7707470000000001,-2.747166,1.258742
0.344624,-3.314554,1.260766
0.271491,-3.377638,0.850138
0.055914,-2.596594,0.45559399999999994
-0.139838,-1.611243,0.366438
-0.350797,-0.664168,0.537871
-0.759306,0.28651,0.5124350000000001
-1.165546,1.325364,0.545654
-1.356573,1.889155,0.646147
-0.856593,0.9355680000000001,0.254551
-0.924816,0.5465770000000001,0.088998
0.804396,-0.612494,-0.065149
1.0603639999999999,-0.451017,0.356243
0.269898,-0.469295,0.550503
-0.772546,-0.100992,0.45942799999999995
-1.95805,3.2518599999999998,0.048404
1.409356,0.10106799999999999,-0.545742
1.9251060000000002,0.056170000000000005,-0.68736
-0.044264,1.4577799999999999,-0.505291
-1.038092,3.5681870000000004,0.065107
-0.099149,3.650286,-1.2979
-0.62359,2.336881,-2.725957
-1.947043,1.424423,-3.296985
-1.287849,3.09714,0.329953
-1.688328,3.661462,0.7451760000000001
-2.075974,1.831953,0.65615
-2.24889,0.57903,0.8456229999999999
-2.00048,-0.408396,0.609342
-1.682858,-0.252965,0.359261
-1.333497,1.08459,0.164503
-0.859384,0.9644809999999999,-0.046744
-1.154761,1.172319,-0.350313
-0.8617,0.9354620000000001,-0.512468
-0.978769,0.645519,-0.630419
-1.194043,0.803399,-0.764584
-0.768454,0.48470100000000005,-0.822092
-0.220154,0.49863999999999997,-0.787301
-0.323987,0.542303,-0.428092
-0.287453,-0.087393,-0.164247
-0.224959,-0.08483,-0.060196
-0.200787,-0.607989,0.211971
0.447784,-0.822311,0.498787
1.096649,-2.260333,0.444273
1.491843,-3.39816,0.396149
1.729766,-3.941887,0.56515
1.9136830000000002,-1.760654,0.518774
2.39513,-1.34532,0.39876
2.479084,-1.855079,0.199173
2.444178,-1.160385,-0.602059
2.661438,-0.998524,-1.306843
3.110027,-1.204087,-0.906068
2.405064,-1.721819,-0.292898
2.030026,-2.213948,0.290498
1.5767200000000001,-2.272524,0.6794439999999999
0.855136,-2.407949,1.337943
0.8428700000000001,-2.5687,1.0560530000000001
0.568911,-2.21042,0.408474
0.018618,-1.665404,0.188151
-0.364827,-1.02383,0.45063800000000004
-0.815176,-0.207851,0.579974
-1.389952,0.900583,0.674952
-2.109991,1.963858,0.9997090000000001
-1.710169,1.022515,0.8295879999999999
-0.933198,0.14718399999999998,0.607537
1.2738,-0.539874,0.016015
0.709868,0.74173,0.484724
-0.130296,-0.719458,0.321563
-1.124048,-0.794106,-0.128595
0.782909,1.8053400000000002,-0.226496
2.056203,0.09837,0.100779
-0.757102,0.516371,-0.227056
-0.578478,3.368104,0.15296099999999999
0.343233,5.778775,-1.697055
-0.159897,4.299864,-3.04677
-1.561675,2.6078810000000003,-3.348154
-1.099219,2.701718,0.21854400000000002
-1.781964,3.674528,0.224279
-1.858656,1.7914349999999999,0.212269
-2.206201,-0.12433,0.61288
-2.289188,-0.855602,0.541666
-1.930517,-0.542833,0.336536
-1.446531,0.262133,0.279065
-0.690648,1.58664,0.06473
-0.577026,1.711809,-0.166441
-0.967771,1.4275209999999998,-0.395269
-1.278355,0.938418,-0.623275
-1.398009,0.5844229999999999,-0.704842
-1.214022,0.777207,-0.856559
-0.452898,0.303021,-0.948912
-0.146234,0.786191,-0.566034
-0.011895,0.6426270000000001,-0.212398
-0.025778,0.306543,-0.069991
-0.242233,-0.114547,0.193956
-0.079208,-0.577462,0.730867
0.677817,-1.581548,1.022657
1.019893,-3.340518,0.7762680000000001
1.422854,-4.482458,0.418419
2.084578,-3.058243,0.126387
2.682769,-1.247174,0.115426
2.5829299999999997,-1.100008,0.16261
2.566473,-0.964874,-0.316242
2.730337,-0.542086,-1.224696
3.287552,-0.830008,-1.100794
2.446085,-2.553143,-0.758359
2.285214,-2.312375,-0.091085
1.896098,-2.264917,0.36547199999999996
1.11769,-2.53291,1.191455
1.097448,-2.781089,0.935258
0.953485,-2.147655,0.36301
0.41051099999999996,-1.639932,0.138513
0.07384,-1.110077,0.326694
-0.260917,-0.577242,0.567228
-0.728508,0.194082,0.690092
-1.322543,1.481734,0.738772
-1.581734,2.414876,0.706924
-1.093465,1.166611,0.49081199999999997
-0.649645,0.458654,0.25981
0.40207600000000004,-0.740519,0.065731
0.340179,-0.304247,0.5080520000000001
-0.016099,-1.070685,0.676393
-0.883877,0.017787999999999998,0.423245
-1.658216,3.722568,-0.44042
2.702728,-1.886464,-0.934746
1.04739,1.369314,-0.639628
-1.024217,2.4354310000000003,-0.120285
-1.453897,5.064186,0.072034
-0.265543,5.028711,-0.876746
-0.395347,3.496439,-2.259037
-0.673961,2.969105,-2.278467
-0.945521,3.656336,-0.745142
-1.497103,2.2595490000000003,-0.481217
-2.099738,0.115619,0.18923199999999998
-2.295934,-1.005488,0.468104
-1.965845,-0.647748,0.49665699999999996
-1.770185,0.161164,0.50126
-1.144919,0.916176,0.293152
-0.63517,1.1452870000000002,0.098798
-1.061427,1.490759,-0.144972
-1.116469,1.136012,-0.360683
-0.99448,0.7667930000000001,-0.57407
-1.309291,1.012689,-0.788092
-0.978775,0.837342,-0.913745
-0.181766,0.536688,-0.744355
0.023740999999999998,0.74145,-0.447284
-0.046415,0.408035,-0.124744
-0.176859,0.189886,0.196159
-0.027714,-0.041908,0.490191
0.468767,-1.306296,0.568986
1.036605,-2.532956,0.47518
1.480832,-4.210825,0.37147399999999997
1.7686950000000001,-3.982933,0.407376
2.2745189999999997,-1.820164,0.170992
2.411865,-1.338351,0.241835
2.569631,-1.567134,0.042404000000000004
2.589411,-1.159808,-0.870241
2.596325,-1.028029,-1.329697
3.151384,-1.053785,-0.69874
2.652063,-1.931094,-0.385979
2.031478,-2.638958,0.01545
1.317477,-2.49208,0.93215
0.718958,-2.625587,1.271039
0.859851,-2.637909,0.767839
0.6872550000000001,-2.051966,0.108926
0.225061,-1.351694,0.14646099999999998
-0.190711,-0.803662,0.386409
-0.643697,-0.056026,0.559611
-1.232057,0.897912,0.67392
-1.83951,1.9231029999999998,0.8350059999999999
-1.515461,1.206824,0.657658
-0.853076,0.22328699999999999,0.42212700000000003
0.62152,-0.646195,-0.002293
0.690603,-0.384604,0.320457
0.010043999999999999,-0.810455,0.5790310000000001
-0.830286,-1.081891,0.456005
-1.705159,2.326156,-0.174042
1.4113200000000001,0.626957,-0.456675
1.604267,0.658083,-0.149856
-0.983181,2.583104,-0.321016
-1.040014,3.7040900000000003,-0.084635
-0.15341,4.80232,-1.367057
-0.332909,2.9969919999999997,-2.886077
-0.857788,3.05328,-2.122833
-1.093978,4.014489,0.127166
-1.572859,2.586491,-0.3903
-1.814902,0.574871,0.179949
-2.05159,-0.350827,0.644159
-1.93065,0.373433,0.5714359999999999
-1.780328,0.73758,0.485494
-1.330637,0.807579,0.439407
-1.025487,0.7851,-0.063702
-0.924869,1.048065,-0.111406
-1.210594,1.55713,-0.361882
-1.133272,1.044006,-0.51344
-1.301555,0.753178,-0.631747
-1.302045,0.8533200000000001,-0.898934
-0.660558,0.44838500000000003,-0.889662
-0.214588,0.41088100000000005,-0.688877
-0.098007,0.406708,-0.279997
-0.037749,0.331843,0.007872
0.118591,0.196331,0.45992700000000003
0.349985,-1.152354,0.802966
0.597317,-2.967884,0.929866
1.4061270000000001,-4.188199,0.63798
2.027183,-3.635773,0.213254
2.7649150000000002,-1.822312,0.016325
2.818317,-0.625118,0.014096000000000001
2.533568,-0.943284,-0.093239
2.511355,-0.934766,-0.605084
2.5994919999999997,-1.329074,-0.908406
2.784993,-1.970251,-0.566594
2.1752860000000003,-2.511499,-0.282808
2.066897,-1.936733,0.197467
1.354733,-2.483804,0.9601770000000001
0.769051,-3.132756,1.250678
0.676883,-3.182891,0.815333
0.616792,-2.42821,0.218946
0.354597,-1.507614,0.130477
0.081737,-0.918745,0.42371400000000004
-0.21811,-0.301524,0.576789
-0.642158,0.592437,0.629297
-1.223077,1.805102,0.7711
-1.648058,2.228319,0.7975
-0.919145,0.5003920000000001,0.44481499999999996
-0.550063,0.168022,0.12628399999999998
0.790892,-0.485861,-0.019472
0.490975,-0.739351,0.22872199999999998
0.015346,-2.007838,0.576334
-1.126367,-0.186529,0.046869
-1.267232,3.9751269999999996,-0.53522
2.711118,-1.407161,-0.65863
0.448453,1.7549970000000001,-0.40075
-1.114367,2.944222,-0.205955
-0.78372,5.287566,-0.692689
0.092292,4.200373,-1.564324
-0.750841,2.8980069999999998,-2.813023
-1.942354,3.251177,-2.986304
-1.105801,3.4831,0.09038
-1.818498,2.161023,0.19285
-2.172157,0.700488,0.509513
-2.16855,-0.117712,0.789393
-2.15101,-0.524561,0.752649
-1.863288,-0.182315,0.6965359999999999
-1.17472,0.7350180000000001,0.33376999999999996
-0.887341,0.9654450000000001,0.003265
-1.139349,1.323353,-0.304465
-0.761725,1.025021,-0.351652
-0.949045,0.704701,-0.537352
-1.439128,0.8458969999999999,-0.789852
-1.040464,0.47295600000000004,-0.845342
-0.489361,0.510933,-0.697331
-0.429712,0.21271500000000002,-0.497843
-0.37293,-0.088269,-0.13707
-0.329503,0.364238,0.150006
0.041648000000000004,-0.234181,0.29436999999999997
0.192098,-2.034325,0.38958899999999996
0.872715,-2.916938,0.473454
1.4029989999999999,-3.709816,0.62452
1.702868,-3.522151,0.320863
2.247395,-2.051763,0.038635
2.672926,-1.33753,0.07808
2.735096,-1.287838,-0.414
2.652901,-1.351579,-1.18468
2.775475,-1.008564,-1.290017
3.110014,-2.170115,-0.681579
2.6326810000000003,-2.549526,-0.491078
2.243382,-2.559524,-0.051541
1.224389,-2.903552,0.816656
1.024044,-2.718036,0.950683
0.983819,-2.637196,0.48348500000000005
0.8217,-1.937933,-0.018471
0.441089,-1.19601,0.18836
0.049461,-0.665389,0.49900100000000003
-0.460662,-0.048588,0.673041
-1.115851,1.014148,0.810244
-1.653498,2.142423,0.9727540000000001
-1.546107,1.6134540000000002,0.761606
-0.982119,0.33200799999999997,0.51936
0.341791,-0.728159,-0.040465
0.45171300000000003,-0.069737,0.376066
-0.076649,-0.84976,0.361624
-0.665066,-0.651089,0.20664000000000002
-0.365236,1.93215,-0.305186
2.7352090000000002,-0.435861,0.178841
-0.4947,2.006539,-0.148089
-0.551531,1.8568799999999999,-0.23482
-0.03479,6.007796,-1.630559
0.243115,4.93048,-2.588637
-1.509133,2.830538,-3.661067
-1.216839,2.73988,-0.162618
-1.748576,3.239909,0.19408599999999998
-2.058772,1.660984,-0.022907
-2.073189,0.507999,0.610857
-2.333219,-0.327535,0.65925
-2.199315,0.12319300000000001,0.5143300000000001
-1.935181,-0.239823,0.49100200000000005
-1.284588,-0.062116,0.24215100000000003
-1.145815,1.0020639999999998,-0.136394
-1.247882,0.978223,-0.478908
-0.659612,0.8854129999999999,-0.423405
-0.603668,1.203826,-0.445855
-1.320566,0.999466,-0.666381
-1.354391,0.771858,-0.727215
-0.993197,0.430762,-0.722118
-0.588038,-0.114953,-0.733544
-0.45404,0.030617000000000002,-0.490308
-0.158652,-0.164481,-0.176074
-0.020044,0.054697,0.303177
0.310066,-0.772032,0.5682560000000001
0.665425,-2.635441,0.587013
1.1634870000000002,-3.730785,0.48186899999999994
1.786084,-4.125934,0.191895
2.310094,-2.505141,-0.122715
2.6044810000000003,-0.798777,-0.059821
2.532784,-0.79649,0.22916399999999998
2.480213,-1.519003,-0.193293
2.5561220000000002,-1.453777,-1.117927
2.693736,-2.032188,-0.979492
2.543873,-2.061604,-0.420753
2.3189759999999997,-1.925663,0.14365999999999998
1.677575,-2.643492,0.657119
0.9203889999999999,-2.997603,1.422472
0.773491,-3.205705,1.376847
0.6762229999999999,-2.464542,0.730012
0.287339,-1.78305,0.33972600000000003
-0.105911,-0.999558,0.551755
-0.601953,-0.149305,0.67432
-1.171839,0.986193,0.657133
-1.622631,1.943843,0.7894899999999999
-1.34404,1.329952,0.6213069999999999
-0.834237,-0.044472,0.234592
0.504201,-0.988343,-0.116977
1.060581,-0.636378,0.359681
0.438428,-0.839974,0.664312
-0.529457,-1.839971,0.895978
